# This file was created by 'globes-discovery 3.1.11' using GLoBES 3.2.13
# The command line was
# /lbne/u/etw2/globes/LBNE_trunk/LAr_syst/cdr_testsetup/mydis -X-1.07,-1.07 -R1,37 -Y-180,180 -x-1.5,-0.7 -y-180,180 -r40,40 -p0.5857,0.148,0.726,0.0,0.000075,0.002524 -E0.023,0.018,0.058,0.0,0.024,0.016 -F -d 0.02 -DNUTIME=3.5046728972 -DNUBARTIME=3.5046728972 DUNE_GLoBES.glb data/mva_no_exp300 
#
# Fri Jun 23 16:25:18 2017

C   -1.070000e+00	-1.800000e+02
G++ 7.042968e-13	5.857000e-01	1.480241e-01	7.260000e-01	3.665191e+00	7.500000e-05	2.524000e-03	1.000000	
T++ 7.055187e+02	5.910727e-01	0.000000e+00	7.158908e-01	1.229108e-01	7.658607e-05	2.518241e-03	0.999366	
T++ 7.055187e+02	5.910727e-01	0.000000e+00	7.158908e-01	1.219273e+00	7.658607e-05	2.518241e-03	0.999366	
D++ 3.018663e+01	5.848445e-01	1.491082e-01	7.289173e-01	0.000000e+00	7.462360e-05	2.502267e-03	1.010257	
D++ 5.687005e+00	5.856509e-01	1.496574e-01	7.284367e-01	3.141593e+00	7.504528e-05	2.525860e-03	1.006115	
D++ 3.018663e+01	5.848445e-01	1.491082e-01	7.289173e-01	0.000000e+00	7.462360e-05	2.502267e-03	1.010257	
D++ 5.687005e+00	5.856509e-01	1.496574e-01	7.284367e-01	3.141593e+00	7.504528e-05	2.525860e-03	1.006115	
D++ 3.018663e+01	5.848445e-01	1.491082e-01	7.289173e-01	0.000000e+00	7.462360e-05	2.502267e-03	1.010257	
D++ 5.687005e+00	5.856509e-01	1.496574e-01	7.284367e-01	3.141593e+00	7.504528e-05	2.525860e-03	1.006115	
D++ 3.018663e+01	5.848445e-01	1.491082e-01	7.289173e-01	0.000000e+00	7.462360e-05	2.502267e-03	1.010257	
D++ 5.687005e+00	5.856509e-01	1.496574e-01	7.284367e-01	3.141593e+00	7.504528e-05	2.525860e-03	1.006115	
A++ 3.347340e+01	5.855123e-01	1.462816e-01	7.853982e-01	-2.878264e+00	7.498395e-05	2.512684e-03	1.000492	
A++ 3.347340e+01	5.855123e-01	1.462816e-01	7.853982e-01	3.404921e+00	7.498395e-05	2.512684e-03	1.000492	
G+- 1.681834e+01	5.859264e-01	1.433440e-01	8.639763e-01	-3.168499e+00	7.499522e-05	2.525404e-03	1.000685	
G+- 1.681833e+01	5.859267e-01	1.433441e-01	8.639718e-01	3.114369e+00	7.499490e-05	2.525404e-03	1.000700	
T+- 7.144992e+02	5.898184e-01	0.000000e+00	8.515347e-01	9.780699e-01	7.621852e-05	2.516800e-03	0.999517	
T+- 7.144992e+02	5.898184e-01	0.000000e+00	8.515347e-01	9.069140e-01	7.621852e-05	2.516800e-03	0.999517	
D+- 3.754319e+01	5.848242e-01	1.490118e-01	7.320774e-01	0.000000e+00	7.462073e-05	2.501240e-03	1.010215	
D+- 1.311493e+01	5.856292e-01	1.495610e-01	7.315487e-01	3.141593e+00	7.504117e-05	2.524868e-03	1.006015	
D+- 4.167153e+01	5.849897e-01	1.428377e-01	8.645323e-01	0.000000e+00	7.451610e-05	2.499712e-03	1.005181	
D+- 1.683215e+01	5.859175e-01	1.432576e-01	8.638858e-01	3.141593e+00	7.499112e-05	2.525353e-03	1.000352	
